base_coin,timestamp,price,volume_buy,volume_sell,tx_count
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:27,2.93255132e-08,1.46627566,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:27,3.085657444770818e-08,0.1,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,3.3323690475041e-08,2.415864256,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,3.690882456652704e-08,0.980198117,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,3.9038058359937625e-08,0.980198117,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,4.015942833333333e-08,0.024095657,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,4.5717099447568484e-08,4.950000001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,5.955362325178246e-08,5.935492808,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,6.918526625707421e-08,0.681978403,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,7.132936343268374e-08,0.77,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,7.834142031177745e-08,3.902855852,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:28,8.77860779204905e-08,1.920573339,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,8.330670713873468e-08,0.0,0.899295345,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,8.471735237297953e-08,0.03,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,8.463914666487243e-08,0.018223939,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,8.441568939170324e-08,0.119603833,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,9.1970959766357e-08,0.568203464,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,8.056492030668717e-08,0.0,8.029612288,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,9.429269000000001e-08,0.009429269,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,9.360409030695338e-08,0.392940367,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:29,7.613479168740714e-08,4.999860717,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,6.573030770071335e-08,0.0,3.274588526,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,6.644449492361158e-08,1.248192,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,6.292114435397867e-08,1.2375,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,7.053484405398176e-08,0.029894836,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,8.414415787215484e-08,0.465300001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,8.568763186157145e-08,0.485100001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,8.263035646472919e-08,0.475200001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:31,7.807830507904359e-08,0.0,5.127493512,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,4.543865506528063e-08,0.169126491,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.18998532195607e-08,0.0,5.619435104,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.791487498719332e-08,0.685383654,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.69180725536488e-08,0.063684803,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.9190992285465464e-08,0.258479651,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.660321893562943e-08,0.0,0.080197911,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,6.274754214318129e-08,0.0,4.549002288,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,6.88427403027703e-08,0.398696152,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:32,5.6664962638762547e-08,0.126803204,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:33,4.5620799733051966e-08,0.0,0.016155179,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:34,4.529635872254727e-08,0.0,0.256434484,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:34,4.4700947221964247e-08,0.0,0.247187105,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:34,4.411262903153382e-08,0.0,0.253687897,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:35,4.35945445876367e-08,0.0,0.190371917,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:38,4.400117392985409e-08,0.540677053,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:40,5.272319329088862e-08,0.396000001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:40,5.218420172221101e-08,0.027184931,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:40,4.810065670493058e-08,2.940594059,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:40,5.19905943004448e-08,0.124923542,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:41,5.3393081843545597e-08,0.124924554,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.425653328005529e-08,0.544500001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.5102922674990393e-08,0.103202364,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.537397051924586e-08,0.10371001,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.5626450385359415e-08,0.088555448,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.5436741544661073e-08,0.0,0.232717753,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:42,5.5158383766778756e-08,0.02002013,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:47,5.385984002227435e-08,0.0,1.011783166,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:47,5.12781134509903e-08,0.0,1.008510987,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:49,4.994118551539552e-08,0.0,0.116848103,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:49,5.005392834111394e-08,0.026465346,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:52,4.627712051716403e-08,0.0,2.829113675,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:52,4.2887916548522926e-08,0.0,0.103051533,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:52,4.1717111859525196e-08,0.0,0.912681996,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:53,3.956959924452229e-08,0.0,0.397106957,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:53,3.3852951578982654e-08,0.022014677,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:53,3.075489281897032e-08,2.999999994,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:00:53,4.0350224693171284e-08,0.0,0.30306755,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:54,3.487179804826289e-08,0.971162006,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.712310241727903e-08,0.566275224,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.7821080855818824e-08,0.0,2.412788458,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.5700167477164426e-08,0.618363128,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.956837300003179e-08,1.022628886,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,3.668067557544797e-08,0.74176312,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.360364769400825e-08,2.2,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.022238508273367e-08,0.791764944,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,3.840271754191545e-08,0.854109276,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:55,4.726658407006632e-08,0.85618024,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:56,4.924009204499232e-08,1.17074589,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:56,5.095982508257561e-08,0.199431483,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:00:58,5.126232358427689e-08,0.040396065,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.26633628499385e-07,3.09295617,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.0442083075937197e-07,2.963352184,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.1514562965363323e-07,2.841060596,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.3883059758220466e-07,2.909368221,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,9.435498541612153e-08,2.770083607,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.5883223579800396e-07,0.025008746,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.5954743359645522e-07,0.296908048,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.61027407500157e-07,0.366483707,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,1.5173494661033588e-07,3.17064249,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,8.507236159474368e-08,2.789754881,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,6.220868163856675e-08,2.256532687,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,6.896502971319315e-08,2.482593473,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,2.889096548971081e-08,1.000005967,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,3.144354517133302e-08,1.650559322,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,3.4978345401584406e-08,1.834379403,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,3.904920645820165e-08,1.965569194,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,7.657272786687677e-08,2.579836952,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,4.9210165667603634e-08,2.379174738,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,5.5588222226678695e-08,2.627424549,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:00:59,4.37413288643049e-08,2.178115061,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:02,5.1498960215699717e-08,0.147029702,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:02,3.9108963422622425e-08,0.0,0.020678342,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:02,3.991164701603468e-08,0.749117092,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:02,5.416935316601025e-08,1.960396039,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:02,5.9376305386307795e-08,1.960396039,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:02,6.48220368938991e-08,1.960396039,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:02,4.1633822676033006e-08,0.781441271,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:02,4.708856642908747e-08,3.964,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:03,5.289676794994634e-08,0.599992593,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:03,5.407054603215727e-08,0.309029803,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:03,6.804417493229536e-08,0.262017411,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:03,1.618722916134138e-07,0.010304602,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:04,1.6196947814708012e-07,0.011011522,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:04,1.619200850198069e-07,0.011008164,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:04,5.1962676535186845e-08,0.0,4.374311333,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:04,5.779750848264077e-08,0.020907663,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:04,6.92093653091745e-08,0.0,0.270851133,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:04,5.52883490445423e-08,0.62712723,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:04,6.901439448628311e-08,0.403438474,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:04,5.69369335123403e-08,0.621483084,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:05,1.6201887875516259e-07,0.011008077,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:06,4.70009649932528e-08,0.085010614,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:06,4.771397502008555e-08,0.504413905,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:06,1.62068260911242e-07,0.011004635,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:06,4.8363577489552164e-08,0.025724779,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:06,4.836422399821473e-08,0.0,0.025194945,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:06,6.952992679456926e-08,0.490099009,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:06,1.621176561839699e-07,0.011007989,0.0,1
B7XE5Z2KT4w6CugztdfJnMM2zDXpcxmwn7aD5ys8pump,2025-02-01 16:01:06,4.6796191323362466e-08,0.08464024,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:07,7.315009497417654e-08,1.960396039,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:08,6.250585365201206e-08,2.940594068,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:08,5.831430660109501e-08,0.618742456,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:08,5.884589366818591e-08,0.0,0.226597629,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:08,1.6216706519249832e-07,0.011004551,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:08,5.753744062462665e-08,0.0,0.037416772,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:08,1.622149021461996e-07,0.010307301,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:08,6.622829193833321e-08,0.0,6.460268829,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:09,6.772921521514679e-08,0.686989383,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:09,6.815092747012078e-08,0.0,0.398390892,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:09,6.801381986972394e-08,0.303759742,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:09,1.622611872044522e-07,0.010310242,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:09,6.881414992741747e-08,0.245049504,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:09,1.6230904263837924e-07,0.011007395,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:10,1.623584870204829e-07,0.011003964,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:10,6.972484930436694e-08,0.3762,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:11,1.6240634589529626e-07,0.010306749,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:11,6.88559485588768e-08,0.048886044,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:11,6.998548517737606e-08,0.0,0.199808792,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:11,6.923650209689144e-08,0.0,0.309220421,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:12,1.6245264598108723e-07,0.010303339,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,4.953082566344514e-08,0.0,0.897194393,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:14,1.6254524757439364e-07,0.010302868,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,4.541633873265373e-08,0.0,0.545765157,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,4.72350415861517e-08,0.0,0.974490689,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,4.406943616952414e-08,0.0,0.596297911,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,5.467604279233506e-08,0.0,1.105668624,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,5.827950841205606e-08,0.0,1.623054946,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,6.240763123720793e-08,0.0,1.387999083,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,6.660998817211017e-08,0.0,1.583737289,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:14,1.624989378645825e-07,0.010306275,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:14,5.193887785742646e-08,0.0,1.022400403,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:15,4.287242913673459e-08,0.0,0.434862615,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:15,1.625750056081622e-07,0.002940594,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:15,4.233901084197096e-08,0.0,0.030059665,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:16,1.6269743370959717e-07,0.010306172,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:16,4.253152515102161e-08,0.19798927,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:16,1.6265111638920856e-07,0.010303238,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:16,1.6260478883653015e-07,0.010306642,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:17,4.5019155678851294e-08,1.960396039,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:17,4.779368083446779e-08,0.326093444,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:17,1.6274534892876407e-07,0.011003066,0.0,1
8TctW6kbZFjhvc12uD4TCHdUEnpfz3e5Q36dL6vi81cu,2025-02-01 16:01:18,4.591089195397097e-08,2.034710001,0.0,1
ByScA5PzMZVW3Ri9sYgU3MWTamn91FSTCX82H4xZpump,2025-02-01 16:01:18,1.627948393105827e-07,0.011006412,0.0,1
8TctW6kbZFjhvc12uD4TCHdUEnpfz3e5Q36dL6vi81cu,2025-02-01 16:01:18,5.166900601718101e-08,2.660890001,0.0,1
8TctW6kbZFjhvc12uD4TCHdUEnpfz3e5Q36dL6vi81cu,2025-02-01 16:01:18,3.976116314586738e-08,3.252790001,0.0,1
2h8BD7494en6qMzFjc6SSkpcjC6qVGjwG173DHsMpump,2025-02-01 16:01:18,3.040686150198408e-08,0.57409259,0.0,1
8TctW6kbZFjhvc12uD4TCHdUEnpfz3e5Q36dL6vi81cu,2025-02-01 16:01:18,2.8890959954333186e-08,1.000000001,0.0,1
2h8BD7494en6qMzFjc6SSkpcjC6qVGjwG173DHsMpump,2025-02-01 16:01:18,2.8890959925443062e-08,1.0,0.0,1
8TctW6kbZFjhvc12uD4TCHdUEnpfz3e5Q36dL6vi81cu,2025-02-01 16:01:18,3.29226067204904e-08,3.186410001,0.0,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:19,4.632138514092814e-08,0.0,1.529368649,1
5URbb7gugC2Nw7LpMPgBw9qPvKjTzYEGnbzvDiePpump,2025-02-01 16:01:19,4.27051410289887e-08,0.0,1.545504689,1
